label,combo_id,seed,iter,population,sigma,alpha,hidden_sizes,episodes_per_eval,iterations,temperature,topk,K,J_curr,J_best_true,SR_curr,MX_curr,wallclock_s
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",33,7,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-508.06666666666666,-239.66666666666666,1.0,0.5,84.4
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",33,8,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-307.1333333333333,-238.0,1.0,0.5,84.4
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",33,9,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-303.46666666666664,-276.93333333333334,1.0,0.5,84.4
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",33,10,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-310.2,-230.26666666666668,1.0,0.5,84.4
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",33,11,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-304.3333333333333,-247.33333333333334,1.0,0.5,84.4
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",33,12,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-282.8,-224.93333333333334,1.0,0.5,84.4
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",33,13,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-281.0,-241.8,1.0,0.5,84.4
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",33,14,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-267.0,-211.33333333333334,1.0,0.5,84.4
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",33,15,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-234.26666666666668,-198.06666666666666,1.0,0.5,84.4
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",33,16,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-234.53333333333333,-193.26666666666668,1.0,0.5,84.4
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",33,17,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-229.13333333333333,-191.33333333333334,1.0,0.5,84.4
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",33,18,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-212.93333333333334,-176.26666666666668,1.0,0.5,84.4
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",33,19,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-211.8,-181.33333333333334,1.0,0.5,84.4
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",33,20,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-180.66666666666666,-183.0,1.0,0.5,84.4
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",33,21,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-185.4,-181.46666666666667,1.0,0.5,84.4
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",33,22,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-197.13333333333333,-170.4,1.0,0.5,84.4
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",33,23,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-213.4,-178.8,1.0,0.5,84.4
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",33,24,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-177.46666666666667,-175.26666666666668,1.0,0.5,84.4
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",33,25,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-198.6,-173.46666666666667,1.0,0.5,84.4
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",33,26,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-160.6,-180.53333333333333,1.0,0.5,84.4
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",33,27,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-196.53333333333333,-167.0,1.0,0.5,84.4
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",33,28,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-169.66666666666666,-180.06666666666666,1.0,0.5,84.4
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",33,29,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-184.93333333333334,-172.73333333333332,1.0,0.5,84.4
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",33,30,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-168.13333333333333,-169.26666666666668,1.0,0.5,84.4
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",33,31,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-167.0,-165.2,1.0,0.5,84.4
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",33,32,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-207.86666666666667,-158.0,1.0,0.5,84.4
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",33,33,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-190.6,-173.06666666666666,1.0,0.5,84.4
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",33,34,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-174.53333333333333,-143.86666666666667,1.0,0.5,84.4
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",33,35,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-151.33333333333334,-150.33333333333334,1.0,0.5,84.4
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",33,36,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-155.73333333333332,-152.46666666666667,1.0,0.5,84.4
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",33,37,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-199.4,-158.8,1.0,0.5,84.4
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",33,38,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-171.0,-153.13333333333333,1.0,0.5,84.4
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",33,39,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-157.26666666666668,-144.46666666666667,1.0,0.5,84.4
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",33,40,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-169.0,-145.93333333333334,1.0,0.5,84.4
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",33,41,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-149.13333333333333,-142.66666666666666,1.0,0.5,84.4
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",33,42,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-154.8,-138.13333333333333,1.0,0.5,84.4
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",33,43,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-160.8,-147.6,1.0,0.5,84.4
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",33,44,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-141.73333333333332,-137.73333333333332,1.0,0.5,84.4
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",33,45,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-157.2,-131.0,1.0,0.5,84.4
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",33,46,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-148.4,-139.46666666666667,1.0,0.5,84.4
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",33,47,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-157.0,-131.13333333333333,1.0,0.5,84.4
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",33,48,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-158.33333333333334,-138.6,1.0,0.5,84.4
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",33,49,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-163.6,-129.33333333333334,1.0,0.5,84.4
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",33,50,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-142.26666666666668,-133.6,1.0,0.5,84.4
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",33,51,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-152.46666666666667,-134.73333333333332,1.0,0.5,84.4
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",33,52,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-149.0,-131.6,1.0,0.5,84.4
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",33,53,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-144.33333333333334,-134.33333333333334,1.0,0.5,84.4
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",33,54,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-125.6,-133.8,1.0,0.5,84.4
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",33,55,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-137.0,-134.53333333333333,1.0,0.5,84.4
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",33,56,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-134.93333333333334,-129.46666666666667,1.0,0.5,84.4
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",33,57,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-140.06666666666666,-133.26666666666668,1.0,0.5,84.4
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",33,58,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-138.26666666666668,-131.0,1.0,0.5,84.4
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",33,59,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-148.46666666666667,-129.86666666666667,1.0,0.5,84.4
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",33,60,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-139.53333333333333,-126.2,1.0,0.5,84.4
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",33,61,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-134.4,-127.93333333333334,1.0,0.5,84.4
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",33,62,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-133.46666666666667,-121.26666666666667,1.0,0.5,84.4
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",33,63,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-128.0,-117.26666666666667,1.0,0.5,84.4
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",33,64,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-137.73333333333332,-116.66666666666667,1.0,0.5,84.4
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",33,65,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-119.93333333333334,-126.26666666666667,1.0,0.5,84.4
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",33,66,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-127.33333333333333,-126.6,1.0,0.5,84.4
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",33,67,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-135.13333333333333,-126.06666666666666,1.0,0.5,84.4
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",33,68,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-141.26666666666668,-120.33333333333333,1.0,0.5,84.4
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",33,69,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-133.06666666666666,-122.6,1.0,0.5,84.4
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",44,0,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-573.4,-212.86666666666667,0.8666666666666667,0.4938378140068919,44.9
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",44,1,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-365.73333333333335,-153.0,1.0,0.5,44.9
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",44,2,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-197.6,-177.53333333333333,1.0,0.5,44.9
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",44,3,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-178.0,-161.66666666666666,1.0,0.5,44.9
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",44,4,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-175.46666666666667,-153.4,1.0,0.5,44.9
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",44,5,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-177.33333333333334,-157.86666666666667,1.0,0.5,44.9
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",44,6,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-157.8,-151.93333333333334,1.0,0.5,44.9
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",44,7,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-158.46666666666667,-160.8,1.0,0.5,44.9
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",44,8,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-165.26666666666668,-146.8,1.0,0.5,44.9
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",44,9,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-171.0,-146.2,1.0,0.5,44.9
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",44,10,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-165.53333333333333,-142.6,1.0,0.5,44.9
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",44,11,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-154.53333333333333,-135.26666666666668,1.0,0.5,44.9
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",44,12,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-151.0,-142.6,1.0,0.5,44.9
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",44,13,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-153.33333333333334,-133.8,1.0,0.5,44.9
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",44,14,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-146.2,-131.66666666666666,1.0,0.5,44.9
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",44,15,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-141.6,-132.13333333333333,1.0,0.5,44.9
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",44,16,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-142.66666666666666,-131.86666666666667,1.0,0.5,44.9
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",44,17,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-141.46666666666667,-132.86666666666667,1.0,0.5,44.9
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",44,18,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-139.2,-122.26666666666667,1.0,0.5,44.9
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",44,19,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-134.93333333333334,-124.53333333333333,1.0,0.5,44.9
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",44,20,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-134.53333333333333,-129.6,1.0,0.5,44.9
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",44,21,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-130.53333333333333,-128.93333333333334,1.0,0.5,44.9
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",44,22,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-147.73333333333332,-123.46666666666667,1.0,0.5,44.9
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",44,23,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-145.8,-126.2,1.0,0.5,44.9
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",44,24,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-124.73333333333333,-122.13333333333334,1.0,0.5,44.9
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",44,25,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-132.4,-125.66666666666667,1.0,0.5,44.9
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",44,26,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-127.0,-122.26666666666667,1.0,0.5,44.9
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",44,27,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-132.53333333333333,-119.06666666666666,1.0,0.5,44.9
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",44,28,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-132.46666666666667,-120.06666666666666,1.0,0.5,44.9
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",44,29,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-133.33333333333334,-119.33333333333333,1.0,0.5,44.9
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",44,30,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-130.86666666666667,-118.2,1.0,0.5,44.9
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",44,31,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-118.46666666666667,-118.93333333333334,1.0,0.5,44.9
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",44,32,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-124.66666666666667,-118.4,1.0,0.5,44.9
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",44,33,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-119.66666666666667,-120.6,1.0,0.5,44.9
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",44,34,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-122.53333333333333,-120.13333333333334,1.0,0.5,44.9
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",44,35,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-121.6,-121.26666666666667,1.0,0.5,44.9
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",44,36,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-132.26666666666668,-121.66666666666667,1.0,0.5,44.9
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",44,37,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-136.46666666666667,-115.2,1.0,0.5,44.9
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",44,38,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-136.0,-118.86666666666666,1.0,0.5,44.9
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",44,39,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-123.06666666666666,-122.06666666666666,1.0,0.5,44.9
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",44,40,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-141.26666666666668,-115.6,1.0,0.5,44.9
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",44,41,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-127.4,-119.13333333333334,1.0,0.5,44.9
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",44,42,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-126.66666666666667,-117.6,1.0,0.5,44.9
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",44,43,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-123.53333333333333,-115.0,1.0,0.5,44.9
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",44,44,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-119.13333333333334,-117.53333333333333,1.0,0.5,44.9
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",44,45,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-132.66666666666666,-113.4,1.0,0.5,44.9
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",44,46,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-113.93333333333334,-118.33333333333333,1.0,0.5,44.9
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",44,47,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-119.8,-112.13333333333334,1.0,0.5,44.9
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",44,48,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-118.06666666666666,-113.86666666666666,1.0,0.5,44.9
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",44,49,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-118.93333333333334,-108.66666666666667,1.0,0.5,44.9
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",44,50,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-121.8,-117.66666666666667,1.0,0.5,44.9
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",44,51,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-117.93333333333334,-115.53333333333333,1.0,0.5,44.9
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",44,52,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-116.0,-116.73333333333333,1.0,0.5,44.9
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",44,53,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-130.26666666666668,-109.86666666666666,1.0,0.5,44.9
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",44,54,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-116.26666666666667,-114.66666666666667,1.0,0.5,44.9
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",44,55,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-125.26666666666667,-118.46666666666667,1.0,0.5,44.9
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",44,56,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-121.33333333333333,-112.6,1.0,0.5,44.9
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",44,57,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-130.8,-109.53333333333333,1.0,0.5,44.9
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",44,58,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-122.6,-116.06666666666666,1.0,0.5,44.9
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",44,59,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-130.2,-117.4,1.0,0.5,44.9
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",44,60,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-133.33333333333334,-111.73333333333333,1.0,0.5,44.9
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",44,61,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-126.73333333333333,-114.93333333333334,1.0,0.5,44.9
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",44,62,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-115.4,-111.6,1.0,0.5,44.9
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",44,63,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-114.26666666666667,-111.93333333333334,1.0,0.5,44.9
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",44,64,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-124.8,-113.53333333333333,1.0,0.5,44.9
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",44,65,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-113.46666666666667,-115.33333333333333,1.0,0.5,44.9
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",44,66,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-111.6,-108.33333333333333,1.0,0.5,44.9
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",44,67,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-120.73333333333333,-113.26666666666667,1.0,0.5,44.9
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",44,68,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-119.93333333333334,-111.93333333333334,1.0,0.5,44.9
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",44,69,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-107.53333333333333,-113.0,1.0,0.5,44.9
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",55,0,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-638.4,-333.06666666666666,1.0,0.5,54.5
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",55,1,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-396.8,-269.6,1.0,0.5,54.5
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",55,2,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-306.2,-207.4,1.0,0.5,54.5
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",55,3,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-251.26666666666668,-172.26666666666668,1.0,0.5,54.5
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",55,4,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-228.86666666666667,-185.8,1.0,0.5,54.5
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",55,5,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-192.2,-180.6,1.0,0.5,54.5
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",55,6,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-174.66666666666666,-152.0,1.0,0.5,54.5
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",55,7,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-168.33333333333334,-147.4,1.0,0.5,54.5
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",55,8,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-150.86666666666667,-153.0,1.0,0.5,54.5
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",55,9,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-179.53333333333333,-148.13333333333333,1.0,0.5,54.5
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",55,10,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-155.53333333333333,-153.86666666666667,1.0,0.5,54.5
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",55,11,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-166.8,-153.86666666666667,1.0,0.5,54.5
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",55,12,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-157.93333333333334,-145.0,1.0,0.5,54.5
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",55,13,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-166.93333333333334,-145.26666666666668,1.0,0.5,54.5
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",55,14,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-151.4,-133.26666666666668,1.0,0.5,54.5
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",55,15,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-155.06666666666666,-142.66666666666666,1.0,0.5,54.5
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",55,16,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-155.46666666666667,-130.66666666666666,1.0,0.5,54.5
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",55,17,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-155.0,-143.86666666666667,1.0,0.5,54.5
baseline,"P=30|sigma=0.1|alpha=0.1|h=(4,)",55,18,30,0.1,0.1,"(4,)",15,70,0.1,True,5,-147.2,-139.46666666666667,1.0,0.5,54.5
