seed,iter,population,sigma,alpha,hidden_sizes,episodes_per_eval,iterations,temperature,topk,K,J_curr,J_best_true,SR_curr,MX_curr,wallclock_s
155,10,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-1000.0,-1000.0,0.0,-0.27307821031382823,158.5
155,11,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-1000.0,-996.3333333333334,0.0,-0.2642521436434094,158.5
155,12,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-1000.0,-1000.0,0.0,-0.2562260127657826,158.5
155,13,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-1000.0,-1000.0,0.0,-0.2514899817843125,158.5
155,14,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-1000.0,-1000.0,0.0,-0.25194012909252467,158.5
155,15,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-1000.0,-898.6666666666666,0.0,-0.2543764584990857,158.5
155,16,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-1000.0,-1000.0,0.0,-0.2580530529264158,158.5
155,17,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-1000.0,-925.7333333333333,0.0,-0.25263303044763247,158.5
155,18,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-1000.0,-436.46666666666664,0.0,-0.25706702347869836,158.5
155,19,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-1000.0,-407.73333333333335,0.0,-0.24417882239200153,158.5
155,20,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-1000.0,-410.1333333333333,0.0,-0.23523197558355918,158.5
155,21,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-1000.0,-364.73333333333335,0.0,-0.1756421691794952,158.5
155,22,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-860.1333333333333,-245.46666666666667,0.5333333333333333,0.24994239040609925,158.5
155,23,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-614.2,-340.2,0.9333333333333333,0.4850657908140766,158.5
155,24,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-502.6666666666667,-194.46666666666667,1.0,0.5,158.5
155,25,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-324.6,-203.73333333333332,1.0,0.5,158.5
155,26,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-288.4,-156.46666666666667,1.0,0.5,158.5
155,27,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-251.73333333333332,-169.46666666666667,1.0,0.5,158.5
155,28,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-205.8,-145.13333333333333,1.0,0.5,158.5
155,29,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-188.86666666666667,-146.93333333333334,1.0,0.5,158.5
155,30,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-173.33333333333334,-140.0,1.0,0.5,158.5
155,31,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-151.26666666666668,-146.8,1.0,0.5,158.5
155,32,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-163.6,-135.73333333333332,1.0,0.5,158.5
155,33,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-160.06666666666666,-126.46666666666667,1.0,0.5,158.5
155,34,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-150.13333333333333,-130.0,1.0,0.5,158.5
155,35,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-140.26666666666668,-135.13333333333333,1.0,0.5,158.5
155,36,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-140.86666666666667,-129.06666666666666,1.0,0.5,158.5
155,37,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-144.13333333333333,-134.33333333333334,1.0,0.5,158.5
155,38,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-137.26666666666668,-130.06666666666666,1.0,0.5,158.5
155,39,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-129.33333333333334,-133.06666666666666,1.0,0.5,158.5
155,40,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-139.93333333333334,-123.8,1.0,0.5,158.5
155,41,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-132.93333333333334,-119.8,1.0,0.5,158.5
155,42,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-131.26666666666668,-118.06666666666666,1.0,0.5,158.5
155,43,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-131.86666666666667,-115.53333333333333,1.0,0.5,158.5
155,44,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-124.73333333333333,-117.73333333333333,1.0,0.5,158.5
155,45,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-125.86666666666666,-122.86666666666666,1.0,0.5,158.5
155,46,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-130.33333333333334,-118.6,1.0,0.5,158.5
155,47,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-117.73333333333333,-117.4,1.0,0.5,158.5
155,48,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-119.0,-119.86666666666666,1.0,0.5,158.5
155,49,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-113.86666666666666,-118.66666666666667,1.0,0.5,158.5
155,50,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-127.6,-116.13333333333334,1.0,0.5,158.5
155,51,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-137.8,-116.4,1.0,0.5,158.5
155,52,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-126.06666666666666,-118.4,1.0,0.5,158.5
155,53,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-128.4,-123.13333333333334,1.0,0.5,158.5
155,54,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-125.4,-116.2,1.0,0.5,158.5
155,55,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-114.73333333333333,-118.66666666666667,1.0,0.5,158.5
155,56,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-117.53333333333333,-115.8,1.0,0.5,158.5
155,57,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-153.46666666666667,-122.86666666666666,1.0,0.5,158.5
155,58,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-126.0,-119.73333333333333,1.0,0.5,158.5
155,59,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-127.53333333333333,-116.53333333333333,1.0,0.5,158.5
155,60,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-115.26666666666667,-116.8,1.0,0.5,158.5
155,61,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-124.66666666666667,-116.26666666666667,1.0,0.5,158.5
155,62,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-110.2,-114.2,1.0,0.5,158.5
155,63,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-121.46666666666667,-118.53333333333333,1.0,0.5,158.5
155,64,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-121.66666666666667,-115.13333333333334,1.0,0.5,158.5
155,65,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-119.86666666666666,-112.2,1.0,0.5,158.5
155,66,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-124.66666666666667,-115.06666666666666,1.0,0.5,158.5
155,67,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-119.13333333333334,-112.2,1.0,0.5,158.5
155,68,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-129.2,-114.6,1.0,0.5,158.5
155,69,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-111.93333333333334,-116.33333333333333,1.0,0.5,158.5
166,0,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-461.0,-267.6666666666667,1.0,0.5,83.5
166,1,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-369.6,-176.46666666666667,1.0,0.5,83.5
166,2,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-281.6,-160.53333333333333,1.0,0.5,83.5
166,3,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-228.0,-167.0,1.0,0.5,83.5
166,4,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-188.06666666666666,-142.53333333333333,1.0,0.5,83.5
166,5,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-169.0,-148.53333333333333,1.0,0.5,83.5
166,6,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-170.93333333333334,-149.4,1.0,0.5,83.5
166,7,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-167.26666666666668,-141.2,1.0,0.5,83.5
166,8,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-153.0,-142.0,1.0,0.5,83.5
166,9,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-152.66666666666666,-138.93333333333334,1.0,0.5,83.5
166,10,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-141.93333333333334,-145.4,1.0,0.5,83.5
166,11,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-158.33333333333334,-137.33333333333334,1.0,0.5,83.5
166,12,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-142.33333333333334,-132.33333333333334,1.0,0.5,83.5
166,13,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-141.66666666666666,-140.86666666666667,1.0,0.5,83.5
166,14,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-152.66666666666666,-131.8,1.0,0.5,83.5
166,15,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-131.33333333333334,-131.2,1.0,0.5,83.5
166,16,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-151.46666666666667,-130.8,1.0,0.5,83.5
166,17,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-159.6,-131.33333333333334,1.0,0.5,83.5
166,18,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-141.13333333333333,-120.33333333333333,1.0,0.5,83.5
166,19,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-127.33333333333333,-126.4,1.0,0.5,83.5
166,20,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-142.26666666666668,-120.46666666666667,1.0,0.5,83.5
166,21,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-123.13333333333334,-127.26666666666667,1.0,0.5,83.5
166,22,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-131.2,-123.6,1.0,0.5,83.5
166,23,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-133.53333333333333,-122.33333333333333,1.0,0.5,83.5
166,24,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-137.66666666666666,-117.6,1.0,0.5,83.5
166,25,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-126.4,-117.6,1.0,0.5,83.5
166,26,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-122.86666666666666,-116.06666666666666,1.0,0.5,83.5
166,27,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-121.86666666666666,-113.53333333333333,1.0,0.5,83.5
166,28,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-124.93333333333334,-116.46666666666667,1.0,0.5,83.5
166,29,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-116.06666666666666,-115.53333333333333,1.0,0.5,83.5
166,30,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-128.6,-117.46666666666667,1.0,0.5,83.5
166,31,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-124.46666666666667,-118.26666666666667,1.0,0.5,83.5
166,32,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-121.66666666666667,-116.66666666666667,1.0,0.5,83.5
166,33,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-118.46666666666667,-115.4,1.0,0.5,83.5
166,34,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-119.66666666666667,-113.46666666666667,1.0,0.5,83.5
166,35,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-120.86666666666666,-118.33333333333333,1.0,0.5,83.5
166,36,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-118.06666666666666,-115.26666666666667,1.0,0.5,83.5
166,37,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-121.6,-112.4,1.0,0.5,83.5
166,38,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-119.0,-108.73333333333333,1.0,0.5,83.5
166,39,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-113.13333333333334,-116.6,1.0,0.5,83.5
166,40,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-128.0,-114.66666666666667,1.0,0.5,83.5
166,41,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-122.46666666666667,-111.26666666666667,1.0,0.5,83.5
166,42,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-119.26666666666667,-110.33333333333333,1.0,0.5,83.5
166,43,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-118.33333333333333,-114.86666666666666,1.0,0.5,83.5
166,44,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-124.6,-110.66666666666667,1.0,0.5,83.5
166,45,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-121.53333333333333,-112.93333333333334,1.0,0.5,83.5
166,46,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-117.66666666666667,-109.0,1.0,0.5,83.5
166,47,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-111.13333333333334,-112.2,1.0,0.5,83.5
166,48,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-119.86666666666666,-111.4,1.0,0.5,83.5
166,49,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-119.73333333333333,-112.0,1.0,0.5,83.5
166,50,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-119.93333333333334,-108.06666666666666,1.0,0.5,83.5
166,51,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-110.66666666666667,-106.53333333333333,1.0,0.5,83.5
166,52,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-109.93333333333334,-117.73333333333333,1.0,0.5,83.5
166,53,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-126.73333333333333,-113.6,1.0,0.5,83.5
166,54,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-120.0,-113.26666666666667,1.0,0.5,83.5
166,55,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-110.4,-114.6,1.0,0.5,83.5
166,56,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-116.8,-112.2,1.0,0.5,83.5
166,57,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-131.53333333333333,-111.73333333333333,1.0,0.5,83.5
166,58,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-115.73333333333333,-111.2,1.0,0.5,83.5
166,59,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-116.4,-111.53333333333333,1.0,0.5,83.5
166,60,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-115.2,-112.0,1.0,0.5,83.5
166,61,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-113.46666666666667,-113.8,1.0,0.5,83.5
166,62,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-110.73333333333333,-113.53333333333333,1.0,0.5,83.5
166,63,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-118.86666666666666,-114.4,1.0,0.5,83.5
166,64,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-133.2,-109.8,1.0,0.5,83.5
166,65,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-129.6,-114.93333333333334,1.0,0.5,83.5
166,66,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-127.13333333333334,-113.66666666666667,1.0,0.5,83.5
166,67,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-117.86666666666666,-111.0,1.0,0.5,83.5
166,68,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-113.53333333333333,-110.8,1.0,0.5,83.5
166,69,45,0.15,0.15,"(4,)",15,70,0.1,True,5,-106.53333333333333,-108.86666666666666,1.0,0.5,83.5
